date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-06-11,3226.98,3251.58,3226.98,3249.32,1645508,0.0,KOSPI,KOSPI,naver-finance
2021-06-14,3249.6,3254.49,3238.51,3252.13,1664527,0.0,KOSPI,KOSPI,naver-finance
2021-06-15,3253.17,3262.8,3247.9,3258.63,1734497,0.0,KOSPI,KOSPI,naver-finance
2021-06-16,3259.06,3281.96,3256.68,3278.68,2345810,0.0,KOSPI,KOSPI,naver-finance
2021-06-17,3276.2,3276.2,3251.32,3264.96,1848671,0.0,KOSPI,KOSPI,naver-finance
2021-06-18,3265.68,3275.76,3262.58,3267.93,1627658,0.0,KOSPI,KOSPI,naver-finance
2021-06-21,3264.18,3264.18,3225.56,3240.79,1508634,0.0,KOSPI,KOSPI,naver-finance
2021-06-22,3245.79,3267.63,3245.79,3263.88,1666696,0.0,KOSPI,KOSPI,naver-finance
2021-06-23,3265.73,3281.88,3263.07,3276.19,1069174,0.0,KOSPI,KOSPI,naver-finance
2021-06-24,3281.47,3292.27,3277.85,3286.1,1301271,0.0,KOSPI,KOSPI,naver-finance
2021-06-25,3289.18,3316.08,3289.18,3302.84,1198187,0.0,KOSPI,KOSPI,naver-finance
2021-06-28,3305.46,3311.69,3291.3,3301.89,1428764,0.0,KOSPI,KOSPI,naver-finance
2021-06-29,3305.26,3305.42,3276.63,3286.68,1213046,0.0,KOSPI,KOSPI,naver-finance
2021-06-30,3288.63,3305.73,3288.63,3296.68,1610375,0.0,KOSPI,KOSPI,naver-finance
2021-07-01,3297.92,3300.12,3278.1,3282.06,1159231,0.0,KOSPI,KOSPI,naver-finance
2021-07-02,3282.81,3295.68,3278.19,3281.78,1019998,0.0,KOSPI,KOSPI,naver-finance
2021-07-05,3285.29,3298.93,3285.29,3293.21,850406,0.0,KOSPI,KOSPI,naver-finance
2021-07-06,3295.44,3313.51,3295.44,3305.21,1029465,0.0,KOSPI,KOSPI,naver-finance
2021-07-07,3303.59,3303.59,3277.66,3285.34,1147641,0.0,KOSPI,KOSPI,naver-finance
2021-07-08,3287.68,3295.71,3252.41,3252.68,1516034,0.0,KOSPI,KOSPI,naver-finance
2021-07-09,3245.52,3245.52,3188.8,3217.95,1308364,0.0,KOSPI,KOSPI,naver-finance
2021-07-12,3227.51,3251.45,3227.51,3246.47,1135042,0.0,KOSPI,KOSPI,naver-finance
2021-07-13,3253.24,3273.9,3253.24,3271.38,1150101,0.0,KOSPI,KOSPI,naver-finance
2021-07-14,3270.09,3270.09,3250.45,3264.81,908953,0.0,KOSPI,KOSPI,naver-finance
2021-07-15,3269.33,3286.58,3263.09,3286.22,1172430,0.0,KOSPI,KOSPI,naver-finance
2021-07-16,3282.89,3282.89,3259.32,3276.91,1066507,0.0,KOSPI,KOSPI,naver-finance
2021-07-19,3258.87,3258.87,3236.39,3244.04,1095559,0.0,KOSPI,KOSPI,naver-finance
2021-07-20,3223.24,3234.8,3214.42,3232.7,979670,0.0,KOSPI,KOSPI,naver-finance
